M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  71017 N/A       14:31:27.55 -13:37:03.1  9.34   10.28    172.13  -246.98  --------  G3V          
M  71162 N/A       14:33:17.70 -30:53:42.5  8.75   14.03   -107.31   -63.54  --------  G3V          
M  71384 N/A       14:35:50.75 -34:48:59.7  9.50    6.11      9.84    -2.05 14358-3449 G3V          
M  71391 N/A       14:35:55.30 -31:43:01.5  9.45   12.10    -20.00   -34.42  --------  G2/G3V       
M  71558 N/A       14:38:06.87 -38:08:27.7  9.38   13.26    -36.52   -15.55  --------  G3V          
M  71640 N/A       14:39:12.85 -41:57:01.5  8.90   13.99    -43.14   -15.89  --------  G3V          
M  71943 N/A       14:42:51.99 -24:29:30.7  7.79   15.95   -248.30   -39.33  --------  G3V          
M  72030 N/A       14:44:03.55 -30:47:55.4  8.73   11.64   -186.23    33.52  --------  G3V          
M  72070 N/A       14:44:30.96 -39:59:20.6  9.32    5.97    -20.88   -24.03  --------  G3V          
M  72490 N/A       14:49:20.38 -60:04:47.5  9.18    9.65   -155.09   -85.93  --------  G2/G3V       
M  72507 N/A       14:49:31.60 -59:07:54.5  8.52   20.07   -131.20   -48.77  --------  G3V          
M  72991 N/A       14:54:58.26 -34:26:44.0  9.72    9.02   -106.63   -55.00  --------  G3V          
M  73222 N/A       14:57:51.98 -23:30:48.9  9.23    9.67    -96.38   -56.79  --------  G3V          
M  73372 N/A       14:59:39.22 -78:30:39.0  8.71   17.94    -28.15     2.27 14596-7831 G3V          
M  73408 N/A       15:00:06.07 -73:32:07.2  8.13   17.48     15.73    29.74  --------  G3V          
M  73501 N/A       15:01:23.06 -26:57:59.1  9.43    9.29     -8.94    26.66  --------  G3V          
M  73650 N/A       15:03:18.16 -36:55:28.6  7.77   21.34     -7.07  -394.01  --------  G3V          
M  73772 N/A       15:04:46.97 -51:15:04.9  8.67   13.27     28.39   -40.19  --------  G3V          
M  73798 N/A       15:04:58.20 -32:50:52.1  9.93   15.57   -184.19  -170.14  --------  G3V          
M  73866 N/A       15:05:48.63 -51:27:25.8  9.56    4.42    -10.74    13.53  --------  G2/G3V       
M  73893 N/A       15:06:09.70 -37:50:04.3  9.42   10.30    -18.02   -43.25  --------  G3V          
M  74335 N/A       15:11:34.49 -51:16:55.7  9.34   12.44    -57.79  -155.11  --------  G3V          
M  74365 N/A       15:11:49.85 -31:27:17.3  9.52    8.41     -7.25   -14.52  --------  G3V          
M  74417 N/A       15:12:30.33 -35:55:08.2  8.34   19.86     78.18   -51.32  --------  G3V          
M  74446 N/A       15:12:49.33 -62:39:29.7  9.19    3.90     38.41   -20.49  --------  G3V          
M  74664 N/A       15:15:27.84 -68:37:13.2  9.34    6.97    -23.45   -12.15  --------  G2/G3V       
M  74864 N/A       15:17:55.92 -36:20:32.2  9.48    8.79   -146.76   -52.45  --------  G3V          
M  74966 N/A       15:19:09.24 -69:07:51.3  9.64    4.99    -18.14   -59.52  --------  G2/G3V       
M  75238 N/A       15:22:26.79 -52:31:23.2  8.64   10.58    -87.35   -67.64  --------  G3V          
M  75374 N/A       15:24:08.81 -34:02:14.5  9.24    6.12      8.08    -1.73  --------  G2/G3V       
M  75445 N/A       15:24:47.82 -32:08:29.7  8.82   13.62   -105.20   -67.23  --------  G3V          
M  75511 N/A       15:25:32.68 -13:44:04.6  9.34   10.95   -128.44   -35.70  --------  G2/G3V       
M  75709 N/A       15:28:01.24 -35:35:14.9  9.46    6.91    -76.04   -73.15  --------  G3V          
M  75801 N/A       15:29:08.64 -23:41:57.8  9.56   12.10     42.23   -18.20  --------  G2/G3V       
M  75922 N/A       15:30:25.11 -37:23:13.1  9.00   11.77     56.26    24.22  --------  G2/G3V       
M  75975 N/A       15:30:55.90 -37:22:59.4  9.55    4.73    -48.88    -3.83  --------  G3V          
M  76346 N/A       15:35:38.15 -37:28:11.6  8.91   12.39   -137.52  -239.39  --------  G3V          
M  76514 N/A       15:37:35.12 -36:35:47.8  9.65    9.57    -82.17   -36.13  --------  G3V          
M  76583 N/A       15:38:25.79 -37:30:24.9  9.83    8.91     -4.00   -28.53  --------  G3V          
M  76727 N/A       15:40:05.88 -35:42:01.9  9.88    7.12    -38.74   -25.62  --------  G3V          
M  76755 N/A       15:40:21.88 -66:32:57.2  9.03    5.00     28.24   -28.32  --------  G2/G3V       
M  76821 N/A       15:41:05.00 -41:50:01.6  9.24    9.41      2.21   -90.47  --------  G3V          
M  76856 N/A       15:41:36.80 -36:25:09.5  9.65    7.38    -64.89   -55.04  --------  G3V          
M  76960 N/A       15:42:51.74 -28:11:38.0  9.15    2.51    -11.40    -2.54  --------  G3V+...      
M  77004 N/A       15:43:24.30 -39:59:09.7  9.98    7.13    -46.55   -19.88  --------  G3V          
M  77015 N/A       15:43:29.86 -38:57:38.5  9.66    9.31    -20.54   -31.65  --------  G3V          
M  77024 N/A       15:43:34.14 -61:13:24.9  9.87    8.29    -28.29   -62.38  --------  G3V          
M  77088 N/A       15:44:23.22 -70:17:36.5  8.17   10.29     69.03    38.93  --------  G3V          
M  77374 N/A       15:47:40.89 -29:18:51.2  9.03    7.73    -50.48  -105.81  --------  G3V          
M  77405 N/A       15:48:07.80 -26:32:06.7  9.38    5.98    -95.77  -138.40  --------  G3V          
M  77473 N/A       15:49:06.15 -18:42:14.6  8.02    8.94    -47.54    -5.35  --------  G3V          
M  77493 N/A       15:49:22.19 -33:12:47.4  9.47    7.04     21.06   -30.96  --------  G3V          
M  77617 N/A       15:50:44.25 -24:00:09.5  8.76   17.60    -45.03    17.04  --------  G3V          
M  77686 N/A       15:51:37.74 -14:51:57.0  7.95   12.61      9.18   -82.64  --------  G3V          
M  77740 N/A       15:52:17.55 -18:26:09.7  7.25   29.89     97.12    24.00  --------  G2/G3V       
M  77772 N/A       15:52:52.09 -37:23:54.8  7.74    9.61      5.72   -31.41  --------  G3V          
M  78014 N/A       15:55:48.22 -36:37:37.6  9.35    7.35     18.74    61.15  --------  G3V          
M  78204 N/A       15:58:08.08 -14:27:36.5  8.40   14.01      2.41  -146.13  --------  G3V          
M  78225 N/A       15:58:24.41 -17:45:07.3  8.50   17.21   -268.20  -185.44  --------  G3V          
M  78239 N/A       15:58:32.16 -15:14:20.6  8.89   15.74    -36.13    -9.05  --------  G3V          
M  78251 N/A       15:58:35.72 -23:54:29.8  8.96   20.84   -242.32  -162.10  --------  G3V          
M  78330 N/A       15:59:38.27 -29:37:57.1  7.34   27.71    -79.20   -40.97  --------  G3V          
M  78466 N/A       16:01:04.93 -32:41:44.0  8.01   21.99    129.89  -217.65  --------  G3V          
M  78556 N/A       16:02:21.45 -44:40:54.9 10.01    3.38    -83.59  -168.29  --------  G3V          
M  78836 N/A       16:05:36.30 -18:43:28.3  9.78    6.08     25.17   -32.06  --------  G2/G3V       
M  78938 N/A       16:06:51.88 -48:26:24.7  9.46    9.20      7.16    18.36  --------  G2/G3V       
M  79020 N/A       16:07:44.64 -21:24:43.5  7.99    8.31    -17.62    -7.69  --------  G3V          
M  79169 N/A       16:09:30.09 -17:11:16.8  7.89   16.58    -32.12   -90.33  --------  G2/G3V       
M  79286 N/A       16:10:54.13 -20:00:42.8  9.12   16.80     -3.26   -40.65  --------  G3V          
M  79346 N/A       16:11:36.44 -27:04:41.3  8.12   18.12     20.29    14.42  --------  G3V          
M  79395 N/A       16:12:11.96 -16:40:37.5  9.81    2.18    -26.33    -2.59  --------  G2/G3V       
M  79464 N/A       16:12:56.93 -36:06:22.4  8.63    3.88    -19.87     1.22  --------  G3V          
M  79524 N/A       16:13:40.34 -21:23:59.8  6.68   25.58   -122.15     8.52  --------  G3V          
M  79580 N/A       16:14:13.31 -18:50:12.4  8.67    9.23     72.26  -121.57  --------  G3V          
M  79611 N/A       16:14:44.00 -68:07:12.0  9.71    4.88     33.03   -56.28  --------  G2/G3V       
M  79616 N/A       16:14:46.57 -33:15:30.1  9.91    5.76    -33.92     7.33  --------  G3V          
M  79682 N/A       16:15:45.32 -84:07:28.3  8.74   19.72    191.12    26.69 16158-8407 G3V          
M  79931 N/A       16:18:51.55 -22:45:38.6  9.50    5.34     -3.40    -3.73  --------  G2/G3V       
M  80050 N/A       16:20:21.91 -43:43:45.1  9.29    8.72    -13.18   -37.34  --------  G2/G3V       
M  80114 N/A       16:21:11.32 -71:17:13.0  9.76    7.99   -463.99  -416.92  --------  G3V          
M  80171 N/A       16:21:55.44 -24:59:28.6  8.80   13.46   -184.60  -112.02  --------  G3V          
M  80269 N/A       16:23:07.91 -18:45:24.6  9.62   10.56    -27.85   -71.70  --------  G3V          
M  80320 N/A       16:23:53.86 -29:46:40.1  9.28    6.68    -15.57   -26.26  --------  G2/G3V       
M  80339 N/A       16:24:03.58 -31:51:24.4  9.89    6.57     31.27   -34.95  --------  G3V          
M  80397 N/A       16:24:39.15 -42:13:47.3  9.70    7.80    -33.88   -46.53  --------  G3V          
M  80407 N/A       16:24:45.30 -38:11:23.3  9.72    3.39      8.39   -32.12  --------  G3V          
M  80664 N/A       16:28:08.28 -42:43:11.1  9.69    9.83     -1.66   -60.56  --------  G2/G3V       
M  80779 N/A       16:29:38.98 -30:04:31.3  9.80   12.81    -14.36   -11.77  --------  G3V          
M  80857 N/A       16:30:41.37 -13:06:58.8  9.22   11.29    -70.67   -74.13  --------  G2/G3V       
M  80987 N/A       16:32:23.06 -34:14:18.1  8.65   13.32    -43.38   -49.31  --------  G3V          
M  81179 N/A       16:34:52.28 -18:18:14.2  8.83   12.30    -29.57   -57.12  --------  G3V          
M  81190 N/A       16:35:01.87 -26:26:02.9  9.24    6.62     14.42   -23.33  --------  G2/G3Vw...   
M  81229 N/A       16:35:25.34 -48:41:53.9  8.56   13.30    -27.14  -131.95  --------  G3V          
M  81297 N/A       16:36:17.50 -23:59:08.9  9.82    6.85     12.52   -72.64  --------  G3V          
M  81330 N/A       16:36:38.60 -14:14:05.9  9.00   14.04    -69.76   -12.55  --------  G3V          
M  81380 N/A       16:37:12.86 -39:00:38.0  9.82    7.27    -14.40   -21.46  --------  G3V:         
M  81392 N/A       16:37:21.68 -30:06:52.1  9.58    5.09     -9.38   -23.12  --------  G2/G3V       
M  81480 N/A       16:38:31.37 -31:06:03.6  9.72    9.26    -26.78   -40.25  --------  G3V          
M  81504 N/A       16:38:50.32 -34:20:58.2  9.10   12.29    -71.08   -39.25  --------  G3V          
M  81520 N/A       16:39:04.14 -58:15:29.5  7.01   46.13   -226.99  -285.49  --------  G3V          
M  81548 N/A       16:39:19.53 -54:42:18.3  9.12    6.89     31.08    34.99  --------  G3V          
M  81552 N/A       16:39:20.72 -30:27:53.0  7.59   10.35    -20.68     1.09  --------  G2/G3V       
M  81643 N/A       16:40:42.30 -39:52:57.2  8.19    5.53      4.26     7.22  --------  G3V          
M  81746 N/A       16:41:49.80 -45:22:07.4  7.03   35.18     70.25   -94.54  --------  G3V          
M  81910 N/A       16:43:51.44 -26:48:32.2  6.72   21.26    -20.03  -102.51  --------  G2/G3V       
M  82008 N/A       16:45:08.84 -27:55:20.8  9.89    5.42     22.48    -8.13  --------  G3V          
M  82384 N/A       16:50:03.66 -15:25:34.4  8.82   13.81      1.05    25.21  --------  G3V          
M  82388 N/A       16:50:05.16 -12:23:14.8  7.95   24.15    -74.29  -105.05  --------  G3V          
M  82431 N/A       16:50:46.90 -49:12:39.3  8.23   13.42    -23.92   -64.43  --------  G3V          
M  82643 N/A       16:53:35.70 -47:31:55.7  9.55   10.58   -177.70   -79.33  --------  G3V          
M  82661 N/A       16:53:50.22 -52:04:44.1  9.36   13.52     20.41   -53.04  --------  G3V          
M  82704 N/A       16:54:18.99 -19:21:59.0  9.63    3.71    -10.88    -6.90  --------  G2/G3V       
M  82732 N/A       16:54:36.47 -31:20:04.4  8.30   14.80     -6.63    22.43  --------  G3V          
M  82954 N/A       16:57:06.06 -64:11:19.9  8.01   21.92      8.09   -37.22  --------  G3V          
M  82956 N/A       16:57:08.16 -17:49:10.1  8.17   19.08    -57.14  -144.13  --------  G3V          
M  83099 N/A       16:58:52.18 -23:44:47.6  8.51   18.24    -41.49   -85.97  --------  G2/G3V       
M  83107 N/A       16:58:58.00 -15:48:43.1  8.21   17.74    -14.70   -55.70  --------  G3V          
M  83241 N/A       17:00:45.90 -30:30:59.7  8.78   12.75     -2.86  -174.50  --------  G3V          
M  83492 N/A       17:03:52.03 -14:17:00.3  9.09    8.78     11.33   -23.86  --------  G2/G3V       
M  83578 N/A       17:04:52.71 -27:22:59.5  8.90   13.19    -68.71   -38.53  --------  G3V          
M  83585 N/A       17:04:59.69 -64:03:29.2  9.53   10.67    -86.84     7.41  --------  G3V          
M  83707 N/A       17:06:28.93 -47:50:45.0  8.60   16.46     26.96   -66.23  --------  G3V          
M  83766 N/A       17:07:10.45 -34:30:55.4  9.85    8.99   -112.10   -91.04  --------  G2/G3V       
M  83977 N/A       17:10:00.05 -08:31:27.9  8.89   12.46    -17.11   -73.91  --------  G3V          
M  83997 N/A       17:10:13.40 -13:51:39.2  9.07   10.60     21.63   -53.19  --------  G2/G3V       
M  84055 N/A       17:11:03.45 -31:34:58.4  9.27    9.32      6.35   -36.53  --------  G3V          
M  84121 N/A       17:11:51.24 -45:52:27.5  7.53   28.34    -61.22  -102.19  --------  G3V          
M  84486 N/A       17:16:19.34 -22:10:16.1  9.73    8.57    -28.04   -25.71  --------  G3V          
M  84491 N/A       17:16:23.90 -21:51:28.6  7.53   17.64    -70.30  -164.34  --------  G3V          
M  84543 N/A       17:16:59.87 -22:28:06.5  9.31    5.81      8.91   -14.70  --------  G3V          
M  84572 N/A       17:17:19.20 -32:03:57.1  8.14   16.12     97.07  -108.66  --------  G3V          
M  84611 N/A       17:17:43.15 -30:46:14.1  8.96   13.68    -33.66   -46.41  --------  G2/G3V       
M  84636 N/A       17:18:07.13 -24:04:22.8  6.59   21.20     97.01   -73.75  --------  G3V          
M  84665 N/A       17:18:30.87 -29:33:20.4  8.74   10.96    -23.97   -68.17  --------  G3V          
M  84689 N/A       17:18:47.12 -44:20:17.8  9.44    7.34      4.04     6.07  --------  G3V          
M  84777 N/A       17:19:43.40 -58:36:28.5  9.60    9.16     -4.77   -40.31  --------  G3V          
M  84869 N/A       17:20:44.35 -22:14:21.3  9.72    7.74      4.85  -106.45  --------  G3V          
M  84924 N/A       17:21:19.39 -51:07:22.1  7.79   25.64   -113.69   -53.40  --------  G3V          
M  84994 N/A       17:22:21.02 -52:52:57.6  9.26   12.33    -64.11  -121.19  --------  G3V          
M  85092 N/A       17:23:28.03 -13:44:02.8 10.02    9.26     28.17    -1.65  --------  G2/G3V       
M  85272 N/A       17:25:26.31 -67:21:33.0  9.10   14.06      1.45   -97.94  --------  G3V          
M  85395 N/A       17:27:00.85 -25:16:17.7  9.49    7.99     -7.16   -26.36  --------  G3V          
M  85454 N/A       17:27:46.44 -46:57:03.7  8.15   10.84    -21.73  -120.29  --------  G3V          
M  85468 N/A       17:27:55.13 -42:24:31.0  8.36   11.29     24.40   -80.45  --------  G3V          
M  85511 N/A       17:28:30.25 -77:31:11.0  8.89   15.05     -3.17    -2.85  --------  G3V          
M  85768 N/A       17:31:31.64 -17:18:33.4  9.96    6.56    -33.97   -45.47  --------  G2/G3V       
M  85797 N/A       17:31:52.08 -31:30:54.7  9.55    9.34     13.05  -108.31  --------  G2/G3V       
M  85908 N/A       17:33:20.57 -21:18:16.6  9.24    9.62      4.15   -39.18  --------  G2/G3V       
M  85909 N/A       17:33:20.66 -27:28:11.0  9.48    8.62      0.23   -39.82  --------  G2/G3V       
M  85920 N/A       17:33:29.15 -24:04:17.9  8.55   13.91     94.46   -73.52  --------  G3V          
M  86113 N/A       17:35:53.84 -61:45:42.6  8.61   12.87      1.71   134.92  --------  G3V          
M  86127 N/A       17:36:05.11 -45:42:46.0  9.36    4.15      4.92   -25.42  --------  G3V          
M  86181 N/A       17:36:36.85 -16:37:22.9 10.16    5.21      1.96   -12.59  --------  G2/G3V:      
M  86419 N/A       17:39:29.54 -39:20:39.2  7.41   26.38     88.03    -3.97  --------  G3V          
M  86618 N/A       17:41:57.82 -22:18:48.7  9.20    6.81     -6.35   -65.26  --------  G3V          
M  86701 N/A       17:42:52.93 -49:57:04.6  8.68    6.57    -99.09   -77.41  --------  G3V          
M  86745 N/A       17:43:32.07 -47:21:57.9  9.22    9.02    -81.84   -79.69  --------  G3V          
M  86915 N/A       17:45:33.27 -30:58:55.8  8.86    8.47    -19.66   -43.44  --------  G3V          
M  86953 N/A       17:46:06.24 -32:24:13.6  9.38    8.20    -27.62   -32.69  --------  G3V          
M  86965 N/A       17:46:17.51 -40:43:46.4  8.55   13.58     -8.89  -189.26  --------  G2/G3V       
M  87013 N/A       17:46:48.53 -59:06:14.7  9.06   13.43    -29.62   -76.05  --------  G3V          
M  87121 N/A       17:48:00.46 -37:10:22.7  9.70    7.65    -16.80    -8.73  --------  G2/G3V       
M  87125 N/A       17:48:01.62 -43:26:35.8  8.17    7.73    -18.69    13.33  --------  G3V          
M  87370 N/A       17:51:07.74 -22:55:15.6  7.15   23.10     51.06   -77.39  --------  G3V          
M  87378 N/A       17:51:10.18 -23:57:43.1  9.72    8.39    -38.90   -90.86  --------  G3V          
M  87443 N/A       17:52:03.92 -38:15:29.5  8.69    8.59     28.72    17.68  --------  G3V          
M  87587 N/A       17:53:32.10 -42:00:05.6  9.04    8.08     -9.87  -127.55  --------  G3V          
M  87689 N/A       17:54:38.69 -40:20:53.0  8.79   10.95    -45.99    31.09  --------  G3V          
M  87793 N/A       17:56:04.44 -53:34:57.1  9.49    8.00     55.78   -35.38  --------  G3V          
M  87824 N/A       17:56:24.43 -26:46:24.2  7.39   21.15    -16.90   -83.95  --------  G2/G3V       
M  87894 N/A       17:57:13.51 -16:39:29.7  8.94    6.56     -8.74   -24.71  --------  G3Vw...      
M  88299 N/A       18:01:55.27 -34:08:10.3  9.45   12.23      6.76   -28.71  --------  G3V          
M  88694 N/A       18:06:23.72 -36:01:11.2  5.94   57.58    105.44     7.99  --------  G3V          
M  88739 N/A       18:06:55.58 -26:17:39.4  9.59   11.14     -0.30   -27.89  --------  G3V          
M  88971 N/A       18:09:37.69 -34:04:23.0  9.26   10.47     20.92  -169.33  --------  G3V          
M  89032 N/A       18:10:14.86 -26:06:27.2  9.49   11.86    -29.07    -1.11  --------  G3V          
M  89162 N/A       18:11:46.99 -70:19:07.4  8.89   13.85   -116.96   -90.03  --------  G3V          
M  89250 N/A       18:12:46.20 -78:59:30.4  9.14    8.08     -4.79   -60.63  --------  G3V          
M  89322 N/A       18:13:33.54 -35:38:23.7  9.62    4.09     17.41   -40.75  --------  G3V          
M  89469 N/A       18:15:30.60 -58:11:02.2  8.98    9.41    -32.65    57.72  --------  G3V          
M  89591 N/A       18:16:56.80 -56:33:31.8  9.63    5.12    -14.52   -76.71  --------  G3V          
M  89614 N/A       18:17:15.05 -26:34:32.0  9.49   12.59    -28.02  -127.77  --------  G3V          
M  89650 N/A       18:17:44.14 -61:42:31.5  8.93   13.58     88.67  -144.82  --------  G3V          
M  89784 N/A       18:19:22.29 -36:46:50.4  9.70    6.47      0.63   -20.41  --------  G3V          
M  89883 N/A       18:20:27.34 -32:48:05.9  9.34    4.16    -78.43  -110.46  --------  G2/G3V       
M  89951 N/A       18:21:11.46 -38:40:56.0  9.31   10.53   -133.78  -184.41  --------  G3V          
M  90442 N/A       18:27:12.94 -51:53:03.4  7.97   15.75    137.90  -105.55  --------  G3V          
M  90522 N/A       18:28:16.55 -40:30:12.6  9.22    7.05     24.61   -86.64  --------  G2/G3V       
M  90591 N/A       18:29:09.57 -78:20:32.4  9.34    9.15    -40.51   -54.96  --------  G3V          
M  90881 N/A       18:32:18.64 -29:44:53.8  9.47   11.77    -20.72  -124.99  --------  G3V          
M  90892 N/A       18:32:24.33 -42:33:53.7  9.51    7.26    -87.70   -59.61  --------  G3V          
M  90975 N/A       18:33:26.72 -39:29:13.9  8.74    9.54     31.39  -116.25  --------  G3V          
M  91079 N/A       18:34:39.62 -51:37:10.5 10.28    9.14     -2.29   -39.96  --------  G3V          
M  91082 N/A       18:34:40.73 -51:53:20.1 10.20    7.83      8.54   -66.99  --------  G3V          
M  91095 N/A       18:34:54.96 -30:43:47.1  8.68   12.29     -1.81    28.30  --------  G3V          
M  91210 N/A       18:36:23.46 +66:54:47.7  7.58   28.27     69.73   -57.47  --------  G3Vvar       
M  91409 N/A       18:38:34.31 -57:26:52.5  8.89    8.03    -50.72   -74.60  --------  G3V          
M  91690 N/A       18:41:51.99 -39:40:30.5  8.28    8.87     61.99    19.34  --------  G3V          
M  91710 N/A       18:42:09.75 -44:18:33.1  9.98    7.70     35.78   -40.37  --------  G2/G3V       
M  91721 N/A       18:42:14.33 -26:16:46.2  9.40    7.33     43.74     0.59 18422-2617 G3V          
M  91805 N/A       18:43:08.72 -45:54:02.7  8.53   19.61    128.73  -222.09  --------  G3V          
M  92051 N/A       18:45:43.62 -39:48:21.6  9.12    6.91    -66.50    -7.74  --------  G3V          
M  92134 N/A       18:46:43.08 -29:30:11.5  8.48   16.99    -75.81  -174.53  --------  G2/G3V       
M  92165 N/A       18:47:05.00 -49:18:12.2  9.46   12.00     20.68   -54.72  --------  G2/G3V       
M  92288 N/A       18:48:33.28 -50:42:11.9  8.69   11.65     -5.87  -209.69  --------  G3V          
M  92298 N/A       18:48:41.62 -56:29:35.4  9.06   10.74    -51.30  -118.97  --------  G3V          
M  92327 N/A       18:49:02.28 -34:32:56.3  9.80    9.73     20.98    -9.25  --------  G3V          
M  92484 N/A       18:50:56.41 -49:35:12.4  9.44    5.75    -31.20  -116.32  --------  G3V          
M  92580 N/A       18:51:54.11 -28:12:00.7  8.68    9.31    -17.63   -90.39  --------  G3V          
M  92592 N/A       18:52:01.96 -54:18:07.1  8.52   18.47     58.94   -48.85  --------  G3V          
M  92639 N/A       18:52:32.61 -36:35:03.0  8.59   12.85      0.48   -98.16  --------  G3V          
M  92880 N/A       18:55:30.21 -43:42:10.4  8.30   10.41   -191.79   -37.40  --------  G3V          
M  92998 N/A       18:56:45.17 -33:21:14.6  9.35    9.88     -7.91   -25.71  --------  G3V          
M  93099 N/A       18:57:58.48 -38:10:08.6  8.03   12.06    -23.22  -200.43  --------  G3V          
M  93257 N/A       18:59:46.08 -53:56:48.5  9.52    8.46     20.82   -45.84  --------  G3V          
M  93392 N/A       19:01:16.99 -27:33:02.1  9.28    4.39     -0.88    -8.94 19013-2733 G2/G3V       
M  93432 N/A       19:01:42.81 -74:04:54.2  8.82   16.67      8.99    18.52  --------  G3V          
M  93455 N/A       19:01:58.77 -56:58:19.5  8.32   10.20    -41.32  -147.45  --------  G3V          
M  93503 N/A       19:02:34.58 -38:00:08.1  9.02    8.54      0.51  -107.69 19026-3800 G3V          
M  93622 N/A       19:03:55.64 -36:07:40.5  9.21   12.52     60.69   -43.97  --------  G3V          
M  93638 N/A       19:04:06.33 -59:44:34.3  7.88   12.08     75.25   -71.72  --------  G3V          
M  93767 N/A       19:05:44.77 -26:38:31.4  8.71   13.07    -31.44   -41.79  --------  G3V          
M  93823 N/A       19:06:24.09 -34:12:02.1  9.51   13.64     76.83  -118.07  --------  G2/G3V       
M  93874 N/A       19:07:06.17 -37:50:11.6  9.47    6.88    -12.01    -2.92  --------  G2/G3V       
M  94129 N/A       19:09:39.24 -21:28:10.8  8.17   17.91   -272.42  -380.80 19097-2128 G3V          
M  94441 N/A       19:13:16.46 -33:15:59.0  9.40    9.90    -40.93     2.03  --------  G3V          
M  94453 N/A       19:13:25.81 -31:41:32.5  8.08   11.63     66.35   -11.76  --------  G3V          
M  94493 N/A       19:13:58.02 -63:07:20.6  9.59    9.13     10.23    26.43  --------  G3V          
M  94583 N/A       19:14:55.68 -30:17:07.2  8.75   17.38     94.48    13.30  --------  G3V          
M  94678 N/A       19:15:56.68 -30:20:34.8  8.77   11.82   -131.33   -68.42  --------  G3V          
M  94800 N/A       19:17:21.46 -46:40:59.9  9.55   13.55     81.90   -48.15  --------  G3V          
M  94950 N/A       19:19:17.27 -58:43:19.2  8.40   10.86     -1.36   -59.98  --------  G3V          
M  94989 N/A       19:19:43.49 -41:27:39.9 10.13    5.93      9.09   -94.59  --------  G3V          
M  95103 N/A       19:20:51.65 -38:24:39.8  9.14   13.72     27.46   -69.79  --------  G3V          
M  95106 N/A       19:20:53.57 -33:03:10.6  8.17   20.77      9.42  -150.12 19209-3303 G2/G3V       
M  95151 N/A       19:21:33.55 -69:24:31.5  9.74    4.32      8.88   -38.11  --------  G3V          
M  95321 N/A       19:23:36.49 -63:11:30.8  8.05   15.82    -85.30  -135.68  --------  G2/G3V       
M  95344 N/A       19:23:48.48 -81:32:26.2  8.72   11.59   -213.84  -154.42  --------  G2/G3V       
M  95415 N/A       19:24:33.46 -23:10:33.0  8.56   12.44    -20.22   -78.36  --------  G3V          
M  95420 N/A       19:24:35.60 -31:55:29.5  9.59   15.65     48.66  -163.05  --------  G3V          
M  95553 N/A       19:26:07.00 -34:03:38.1  9.48    9.05     15.28     3.13  --------  G2/G3V       
M  95736 N/A       19:28:22.22 -38:22:15.2  9.17    3.70    -23.54   -30.03  --------  G3Vw...      
M  95809 N/A       19:29:15.97 -46:51:14.6  9.86   -2.82      7.03   -50.71 19293-4651 G2/G3V       
M  95838 N/A       19:29:31.09 -31:45:37.7  9.02    7.59     23.75    -5.10  --------  G3V          
M  95887 N/A       19:30:04.68 -27:34:17.2  9.42    6.00    -20.24   -13.69  --------  G3V          
M  95941 N/A       19:30:40.59 -29:39:11.5  9.41    6.49      0.42    -4.92  --------  G2/G3V+...   
M  96043 N/A       19:31:42.46 -29:55:05.4  9.63   13.76     -0.48   -33.67  --------  G3V          
M  96103 N/A       19:32:22.64 -32:45:32.3  9.78   11.72     76.29   -41.73  --------  G3V          
M  96119 N/A       19:32:37.20 -38:09:11.9  9.48    9.66      0.16   -60.98  --------  G3V          
M  96265 N/A       19:34:26.03 -12:55:36.0  7.73   20.34   -170.90   -94.15  --------  G3V          
M  96332 N/A       19:35:08.80 -27:27:06.5  9.26   12.60    -33.11   -69.86  --------  G3V          
M  96334 N/A       19:35:09.72 -69:58:32.1  7.89   28.22     -3.95  -175.78  --------  G3V          
M  96566 N/A       19:37:52.81 -28:48:57.9  8.12    8.44      3.85   -44.58  --------  G2/G3V       
M  96594 N/A       19:38:11.40 -64:07:59.7  8.99   12.92    -17.87   -21.67  --------  G3V          
M  96713 N/A       19:39:37.64 -39:29:29.3  8.80   15.50    -28.46   -19.50  --------  G3V          
M  96923 N/A       19:42:08.44 -83:39:15.9  9.32   10.51     38.32   -83.56  --------  G3V          
M  97021 N/A       19:43:06.01 -49:02:23.8  9.99   11.32    -55.71   -17.87  --------  G3V          
M  97088 N/A       19:43:52.63 -35:15:12.5  8.38   22.26    153.20  -229.45  --------  G3V          
M  97116 N/A       19:44:15.40 -62:52:47.2  9.63   11.47     42.94  -112.60  --------  G3V          
M  97213 N/A       19:45:26.57 -50:52:04.7  8.64   12.41    -62.90  -227.22  --------  G3V          
M  97405 N/A       19:47:51.10 -29:09:33.4  7.69   29.37   -101.01    23.39  --------  G3V          
M  98009 N/A       19:55:03.17 -28:26:01.5  9.52    6.84     -4.41   -33.70  --------  G2/G3V       
M  98098 N/A       19:56:10.33 -49:57:05.0  8.82   11.97    -47.92  -200.17  --------  G3V          
M  98108 N/A       19:56:16.66 -31:36:48.6  8.04   15.67    -34.19  -170.67  --------  G3V          
M  98189 N/A       19:57:12.08 -34:20:29.8  9.19   13.07     44.75   -30.18  --------  G3V          
M  98228 N/A       19:57:41.92 -67:49:39.5  8.24   11.82     -4.41   -21.43  --------  G3V          
