M HIP_ID  Dist       RA_J2000   DEC_J2000   V_MAG Parallax  PM_RA   PM_DEC      CCDM      Sp_Type   
M  82664 N/A       16:53:55.79 -46:54:37.7  8.12    3.71    -13.87   -14.86 16539-4655 A1V          
M  82792 N/A       16:55:08.68 -31:24:09.3  6.72    5.49    -10.14   -50.21 16551-3124 A0/A1V       
M  82816 N/A       16:55:29.07 -52:39:02.9  8.31    2.82     -4.32    -8.97  --------  A1V          
M  82829 N/A       16:55:35.30 -43:18:57.5  6.77    5.71    -19.48   -15.59  --------  A1V          
M  83478 N/A       17:03:39.30 +13:36:19.2  5.91   12.38    -21.43   -33.96 17038+1335 A1V          
M  83823 N/A       17:07:51.21 -25:27:30.9  8.52    2.52     -3.55   -15.50  --------  A1V          
M  83857 N/A       17:08:17.07 +50:50:32.2  6.46    4.73     -7.66    25.66 17083+5051 A1V          
M  84030 N/A       17:10:40.09 -59:33:41.1  8.47    3.47     -1.76   -26.71  --------  A1V          
M  84127 N/A       17:11:54.52 -73:52:43.8  8.24    2.07     -4.28   -18.35  --------  A1V          
M  84149 N/A       17:12:15.33 -17:14:47.5  7.56    8.47     -4.30   -23.87  --------  A1V          
M  84150 N/A       17:12:16.21 -39:30:25.0  5.66   15.46    -13.81   -71.78  --------  A0/A1V       
M  84285 N/A       17:13:48.69 -65:41:15.3  8.30    3.37     -0.85   -26.04  --------  A1V          
M  84631 N/A       17:18:04.94 +17:19:04.4  6.00    8.12     11.87   -11.12  --------  A1V          
M  84846 N/A       17:20:27.61 -29:21:54.0  6.97    4.83    -11.39   -30.06  --------  A1V          
M  84880 N/A       17:20:49.66 -12:50:48.7  4.32   16.86     42.75     2.72 17208-1251 A0/A1V       
M  84989 N/A       17:22:15.49 -64:04:18.2  8.75    2.23     -3.48   -10.99  --------  A1Vn         
M  85290 N/A       17:25:41.35 +60:02:54.2  5.65    9.58     -8.10    23.57  --------  A1Vn         
M  85493 N/A       17:28:18.23 -63:49:27.8  8.06    5.06     -4.56   -26.46  --------  A1Vs         
M  85666 N/A       17:30:22.66 +11:55:26.4  6.47   10.55     11.67    14.06  --------  A1V          
M  85790 N/A       17:31:49.58 +28:24:27.0  5.66   11.86      7.46    25.64  --------  A1V          
M  85809 N/A       17:32:00.37 -12:31:24.9  9.23    5.52     -7.42    -0.24  --------  A1V          
M  85822 N/A       17:32:13.01 +86:35:11.2  4.35   17.85     10.54    53.97  --------  A1Vn         
M  85849 N/A       17:32:36.01 -68:04:03.5  8.58    2.47     -6.43    -8.06  --------  A1V          
M  85897 N/A       17:33:11.51 -56:17:03.7  7.53    5.36     -0.21     9.39  --------  A1V          
M  86546 N/A       17:41:10.99 +15:10:42.1  6.34    7.76     -7.69    -4.83  --------  A1V          
M  86572 N/A       17:41:30.70 -34:04:24.7  7.51    5.34     10.25   -11.29  --------  A1V          
M  86979 N/A       17:46:29.24 -49:36:41.4  8.09    4.03     -8.71   -19.18  --------  A1V          
M  87027 N/A       17:46:53.70 +29:24:31.2  8.41    2.24      0.80    10.50  --------  A0/A1V       
M  87132 N/A       17:48:10.24 +06:16:17.4  9.27    0.81     -3.42    -2.50 17482+0617 A1V          
M  87192 N/A       17:48:47.87 +19:15:18.0  6.13    5.33     -8.84     9.13  --------  A1V          
M  87288 N/A       17:50:08.73 -14:13:54.1  8.40    1.86     -9.30   -16.09  --------  A1V          
M  87351 N/A       17:50:56.79 -17:15:25.5  8.38    4.06      6.98   -24.19  --------  A1V          
M  87782 N/A       17:55:54.97 -18:48:07.7  6.48    8.99     13.03   -20.23  --------  A1V          
M  87819 N/A       17:56:21.29 -21:57:21.8  6.86    8.19     -8.13   -40.43  --------  A1V          
M  87891 N/A       17:57:13.12 -70:09:51.5  8.64    3.62     -1.61   -17.09  --------  A1V          
M  87910 N/A       17:57:26.99 +11:02:40.3  6.33    9.36     -9.82   -10.33  --------  A1V          
M  88051 N/A       17:59:02.11 +30:02:58.4  8.69    0.84    -16.83     3.25 17591+3003 A1V          
M  88055 N/A       17:59:03.62 +30:02:56.0  7.17    1.28      4.72     9.16 17591+3003 A1V...       
M  88248 N/A       18:01:12.32 -73:40:47.4  8.97    5.11     -0.16   -19.00  --------  A1V          
M  88549 N/A       18:04:49.90 -43:50:24.8  8.71    4.27      5.18    -6.22  --------  A1V          
M  88621 N/A       18:05:36.76 -70:13:46.8  8.70    4.78     -1.42   -21.33  --------  A1V          
M  89016 N/A       18:10:03.10 -32:08:37.4  7.66    4.20     23.13    -6.90  --------  A1V          
M  89104 N/A       18:11:07.15 +60:24:34.3  6.50    7.11     -6.36     4.43  --------  A1Vnn        
M  89183 N/A       18:12:02.92 -56:25:41.9  7.56    7.49     -2.82     7.15 18121-5626 A1V          
M  89256 N/A       18:12:52.48 -74:17:11.8  8.13    3.29      1.67   -15.12  --------  A1V          
M  89306 N/A       18:13:22.16 -22:02:23.9  9.26    2.19      4.29    -1.69  --------  A1V          
M  89342 N/A       18:13:47.48 -46:18:45.3  6.82    9.80      0.15   -52.46  --------  A1V          
M  89635 N/A       18:17:33.31 -43:29:28.9  8.32    5.32     -3.48   -18.86  --------  A0/A1V       
M  89949 N/A       18:21:09.64 -74:40:22.0  8.77    3.08      5.28     0.83  --------  A1V          
M  90197 N/A       18:24:17.26 -49:51:09.0  8.33    1.16     -3.17    -3.78  --------  A1V          
M  90208 N/A       18:24:24.36 -30:41:21.8  8.04    6.72     -6.89   -25.84 18244-3041 A1V          
M  90318 N/A       18:25:41.59 -78:22:14.2 10.27    0.81      3.71   -13.25  --------  A0/A1V       
M  90367 N/A       18:26:22.28 +06:51:25.7  9.13    2.13      0.05     1.80  --------  A1Vp         
M  90704 N/A       18:30:23.84 -66:56:08.8  7.56    2.92      2.95   -17.77  --------  A0/A1Vn      
M  90991 N/A       18:33:39.01 -14:51:12.9  5.74   15.42     27.26    -9.49  --------  A0/A1V       
M  91083 N/A       18:34:41.11 -22:32:47.9  8.36    2.23      7.43   -17.96  --------  A1V          
M  91090 N/A       18:34:47.49 +10:53:31.2  6.48    5.13      6.87     3.78  --------  A1V          
M  91488 N/A       18:39:30.30 -32:59:41.2  7.86    4.69    -10.39   -17.63  --------  A1V          
M  91515 N/A       18:39:48.48 -25:30:02.5  8.82    4.17      1.03    -5.16 18399-2531 A1V          
M  91875 N/A       18:43:46.94 -38:19:24.3  5.11   16.15      1.12   -53.81 18438-3819 A0/A1V       
M  92112 N/A       18:46:22.23 +75:26:02.3  5.37   10.73    -12.19    68.62  --------  A1Vn         
M  92312 N/A       18:48:53.38 +19:19:43.4  5.89   11.63     15.96   -21.00  --------  A1V          
M  92346 N/A       18:49:14.28 +25:02:47.6  6.74    9.60     -6.18    -6.36  --------  A1V          
M  92386 N/A       18:49:37.18 +00:50:10.2  6.24    5.67     13.75   -15.77  --------  A1V          
M  92485 N/A       18:50:57.94 -30:57:41.0  7.99    4.43      1.13    -6.08  --------  A0/A1V       
M  92820 N/A       18:54:45.95 -48:56:51.8  7.22    6.21     11.54    -9.84  --------  A1V          
M  93039 N/A       18:57:09.24 -23:51:58.4 10.24   -1.87     11.01   -27.50 18572-2352 A1V+A3V      
M  93140 N/A       18:58:24.83 -22:31:46.1  6.14   12.79      1.36    13.40  --------  A1V          
M  93526 N/A       19:02:54.49 -03:41:56.3  5.40    6.53     11.33     6.98 19029-0342 A1V          
M  93531 N/A       19:03:00.28 -27:21:12.5  9.12    3.70      7.63     2.19  --------  A1V          
M  94114 N/A       19:09:28.35 -37:54:16.1  4.11   25.15     85.73   -96.65  --------  A0/A1V       
M  94201 N/A       19:10:41.44 -72:09:50.0  8.57    3.75     -2.21    10.07  --------  A1V          
M  94495 N/A       19:13:58.08 -57:37:40.3  8.38    5.08      1.12   -28.78  --------  A1V          
M  94510 N/A       19:14:08.77 -22:03:38.3  6.98    7.39      2.72   -13.35  --------  A0/A1V       
M  94550 N/A       19:14:37.32 -21:14:08.0  9.22    3.84      0.07   -15.17  --------  A1V          
M  94690 N/A       19:16:02.86 -24:43:02.0  7.55    8.03      9.21    -4.04  --------  A1V          
M  94783 N/A       19:17:09.85 -18:59:09.8  8.89    4.70     -7.10   -13.86  --------  A1V          
M  94833 N/A       19:17:48.18 +02:01:54.2  6.19   11.84      2.70   -28.20  --------  A1Vn         
M  94974 N/A       19:19:36.44 +54:22:33.5  6.23    7.25     16.51   -28.46  --------  A1V          
M  94975 N/A       19:19:37.42 -51:34:21.3  6.57    7.55     22.90   -40.84 19196-5134 A1V          
M  95565 N/A       19:26:19.90 -71:27:57.3  8.02    5.71     13.58   -19.85  --------  A1V          
M  95584 N/A       19:26:30.60 +20:15:32.3  6.64    5.77     -1.31   -11.27  --------  A1V          
M  95656 N/A       19:27:25.96 +52:19:13.5  5.73    9.02    -13.16   -27.58  --------  A1V          
M  95837 N/A       19:29:31.07 +03:05:51.1 10.15    2.80     -6.24    -0.77 19295+0305 A1V          
M  95842 N/A       19:29:33.83 -15:21:31.4  7.12    5.33     12.85    -3.46  --------  A1V          
M  95912 N/A       19:30:19.63 -20:50:03.7  8.43    4.66     16.92    -2.41  --------  A1V          
M  95949 N/A       19:30:44.37 -11:51:35.9  8.28    3.57      9.56    -1.25  --------  A1V          
M  96221 N/A       19:34:01.31 -50:45:08.7  8.47    4.32      5.47     2.54  --------  A1V          
M  96260 N/A       19:34:20.80 -24:37:46.5  8.84    2.85      8.35   -14.47  --------  A1V          
M  96766 N/A       19:40:11.30 -40:52:32.0  9.44    4.69      4.21    -0.76  --------  A1V          
M  96779 N/A       19:40:17.36 -16:52:41.1  8.65    6.51      5.08    -9.06  --------  A1V          
M  97028 N/A       19:43:09.60 +30:40:40.4  6.08    9.68      2.53     4.30  --------  A1V          
M  97066 N/A       19:43:36.87 -38:52:30.3  8.27    4.82     -5.13   -21.70  --------  A1V          
M  97210 N/A       19:45:24.33 -30:54:10.8  6.81    4.27      5.58   -15.69  --------  A1V          
M  97838 N/A       19:52:53.13 -76:10:45.9  7.98    4.73     17.56   -12.54  --------  A1V          
M  98146 N/A       19:56:45.16 +50:54:09.0  6.46    9.31     10.01    10.63  --------  A1V          
M  98165 N/A       19:56:58.31 +54:47:58.2  8.58    2.89      2.03     8.82  --------  A1V          
M  98699 N/A       20:02:47.31 +28:30:53.4  6.93    3.07      3.74    -8.48  --------  A1V          
M  98715 N/A       20:03:00.93 -26:02:29.7  8.26    5.86     17.20    -3.76  --------  A1V          
M  98745 N/A       20:03:23.31 -52:25:09.6  8.82    4.80     12.82   -18.81  --------  A1V          
M  98866 N/A       20:04:38.05 -14:36:37.3  9.13    5.10      6.13   -14.72  --------  A1V          
M  99571 N/A       20:12:24.80 +39:43:55.9  8.78    2.13      6.98     5.63  --------  A1V          
M  99893 N/A       20:16:03.43 +38:53:52.8  6.28    7.96     -1.07   -30.71  --------  A1V          
M  99895 N/A       20:16:06.46 -56:30:23.7  8.93    4.33      3.70    -7.26  --------  A0/A1V       
M 100416 N/A       20:21:43.22 -79:35:51.5  7.61    6.78     13.71    -9.24  --------  A0/A1V       
M 100624 N/A       20:24:14.42 -67:35:50.7  8.60    2.32      6.33   -16.44  --------  A1V          
M 101021 N/A       20:28:49.80 -35:21:47.4  8.91    3.88     17.59    -3.91  --------  A1V          
M 101039 N/A       20:29:00.35 -20:54:05.4  7.08    6.57     10.96    -0.17  --------  A1V          
M 101123 N/A       20:29:53.90 -18:34:59.4  5.94   13.65     25.56   -79.45 20299-1835 A1V          
M 101367 N/A       20:32:42.42 -28:35:43.5  7.32    5.26     34.16    -9.23  --------  A1V          
M 101480 N/A       20:33:56.15 -74:32:40.1 10.07    2.97      6.72    -7.85  --------  A1V          
M 102345 N/A       20:44:12.72 -69:51:20.1  8.38    2.85     15.95   -18.01  --------  A1V          
M 102487 N/A       20:46:09.98 -21:30:50.5  5.91   12.09     23.45   -17.01  --------  A1V          
M 102551 N/A       20:46:53.06 +47:06:41.4  7.83    5.42     19.54    19.33  --------  A1V          
M 102562 N/A       20:47:03.68 +46:11:14.8  8.70    3.08    -11.71   -16.60  --------  A1V          
M 102618 N/A       20:47:40.55 -09:29:44.8  3.78   14.21     31.89   -35.32  --------  A1V          
M 102819 N/A       20:49:48.25 +07:51:51.1  6.32    6.30     26.21    12.43  --------  A1Vs         
M 102878 N/A       20:50:37.05 +18:03:04.6  6.63   10.09     72.92    12.47  --------  A1Vs         
M 103108 N/A       20:53:26.39 +42:24:36.7  6.67    7.23      8.13    -4.71  --------  A1V          
M 103157 N/A       20:53:59.34 -35:01:25.1  8.70    4.46      5.32   -32.38  --------  A1V          
M 103403 N/A       20:56:56.98 +47:34:44.1  7.68    7.05      9.02     3.09  --------  A1V          
M 104139 N/A       21:05:56.83 -17:13:58.3  4.08   20.61     79.64   -61.64  --------  A1V          
M 104539 N/A       21:10:32.07 +22:27:16.6  6.71    1.61     22.87   -13.12 21105+2227 A1V          
M 105064 N/A       21:17:02.06 +53:59:51.7  6.12    8.12     37.79    39.45  --------  A1V          
M 105079 N/A       21:17:13.54 -13:16:44.3  6.41    5.35     -9.41    -6.13  --------  A1V          
M 105169 N/A       21:18:16.25 -75:20:48.3  6.61    8.61     20.46   -36.37  --------  A1V          
M 105206 N/A       21:18:39.79 -44:19:26.9  9.50    3.59     28.77   -11.30  --------  A1V          
M 105432 N/A       21:21:21.93 +32:36:45.8  6.05    5.39     14.40   -14.29  --------  A1V          
M 105561 N/A       21:22:46.83 +38:38:03.4  6.63    5.02     -6.92   -19.11  --------  A1V          
M 105966 N/A       21:27:40.06 +27:36:30.9  5.39   17.96     41.75    20.44  --------  A1V          
M 106016 N/A       21:28:21.65 -17:15:28.3  8.83    4.10     -4.84   -14.46 21284-1715 A1V          
M 106067 N/A       21:29:03.74 -31:14:18.8  6.52    8.65     16.40   -11.50  --------  A1V          
M 106170 N/A       21:30:18.93 +48:23:27.0  7.36    3.22     -7.69   -20.26  --------  A1V          
M 106398 N/A       21:32:59.46 -59:42:00.1  7.72    5.66     22.56   -18.34  --------  A1V          
M 107083 N/A       21:41:21.51 +69:41:34.1  7.88    6.53     23.30     4.12  --------  A1V          
M 107517 N/A       21:46:32.10 -11:21:57.4  5.57   11.10     30.36    -9.25  --------  A1V          
M 107575 N/A       21:47:13.96 +02:41:10.0  5.63    6.98      6.28    -2.83  --------  A1V          
M 107608 N/A       21:47:44.15 -30:53:53.8  5.02    9.63    -34.53     0.64 21477-3054 A1V          
M 107763 N/A       21:49:50.70 +30:10:27.1  5.07   10.78     18.89   -26.14  --------  A1Vs         
M 107765 N/A       21:49:52.79 -25:09:04.4  8.70    2.76     -9.90   -30.03 21499-2509 A0/A1V       
M 107766 N/A       21:49:53.90 -27:24:14.1  7.12    7.95     29.96   -10.68  --------  A1V          
M 108327 N/A       21:56:46.02 -17:53:49.4  6.76    6.51     17.21    -0.11  --------  A0/A1V       
M 109135 N/A       22:06:22.85 -68:44:29.1  7.56    5.67     29.34   -25.11  --------  A1V          
M 109442 N/A       22:10:21.11 -03:53:38.6  6.28    9.00     16.27   -44.24  --------  A1Vnn        
M 109494 N/A       22:10:52.46 -71:58:32.8  8.45    4.57      6.99    -1.29  --------  A1V          
M 109775 N/A       22:14:06.65 -21:24:40.8  7.41    6.89     20.75    -1.08  --------  A1V          
M 109939 N/A       22:15:59.82 +08:32:58.5  6.21    8.25     26.08   -10.32  --------  A1Vn         
M 110116 N/A       22:18:20.44 +76:29:16.8  6.62    3.46     12.48     8.03  --------  A1Vn         
M 110498 N/A       22:23:00.52 +62:25:09.7  6.04    4.58     19.59    11.99  --------  A1V          
M 110520 N/A       22:23:24.63 -46:40:06.8  6.93    4.71    -13.02    14.06  --------  A1V          
M 110547 N/A       22:23:39.26 -72:48:14.7  8.44    5.34     19.46   -17.41 22237-7248 A1V          
M 110551 N/A       22:23:43.52 -72:48:13.7  8.02    4.00     19.79   -20.21 22237-7248 A1V          
M 111127 N/A       22:30:42.92 -44:05:37.2  6.95    8.64      5.21    16.72  --------  A0/A1V       
M 111169 N/A       22:31:17.50 +50:16:56.9  3.76   31.86    137.22    17.15 22313+5017 A1V          
M 111188 N/A       22:31:30.33 -32:20:45.8  4.29   21.99     59.64   -18.70 22315-3221 A1V          
M 111622 N/A       22:36:46.78 -21:05:22.5  7.43   10.48    -11.35    17.22  --------  A1V          
M 111832 N/A       22:39:07.17 -17:47:55.0  8.81    2.24     12.25   -27.33  --------  A1V          
M 112215 N/A       22:43:38.04 +39:39:21.8  9.09    1.27      0.12    -5.58  --------  A1V          
M 112281 N/A       22:44:33.91 -63:57:14.0  6.93    9.88    -16.73    -5.61 22446-6357 A1V          
M 112692 N/A       22:49:17.03 -31:12:13.1  8.05    0.64     18.27   -11.64  --------  A1V          
M 113071 N/A       22:54:00.31 -54:43:38.4  8.89    1.30     10.24    -8.71  --------  A1V          
M 113077 N/A       22:54:02.61 -49:32:11.7  8.93    1.61     32.88     5.73  --------  A1V          
M 113186 N/A       22:55:13.67 +08:48:58.1  4.91   11.55     81.88    29.03  --------  A1V          
M 113290 N/A       22:56:26.53 -68:47:01.5  7.89    2.54    -21.02     8.78  --------  A1V          
M 113465 N/A       22:58:42.62 +07:20:24.3  6.35   10.41    -29.32   -67.77  --------  A1V          
M 113680 N/A       23:01:29.37 +62:05:21.8  9.61    0.81      3.80    -3.94  --------  A1V          
M 114225 N/A       23:07:56.20 +62:39:33.2  9.55    3.62      9.38    -2.87  --------  A1V          
M 116090 N/A       23:31:24.30 +61:27:43.1  8.87    4.46     12.34     1.52  --------  A1V          
M 116204 N/A       23:32:40.62 -45:07:17.2  6.90    6.51     25.81     8.75 23327-4507 A1V          
M 116547 N/A       23:37:10.01 -25:51:53.0  8.97    2.68     25.48    -4.31  --------  A1V          
M 116592 N/A       23:37:39.74 +16:49:31.7  6.26    8.97    132.08    -3.60 23377+1650 A1V          
M 116611 N/A       23:37:56.80 +18:24:02.3  5.49   13.65     48.52    17.61 23379+1824 A1Vn         
M 116835 N/A       23:40:50.81 -56:25:14.4  7.50    6.49    -45.92   -46.85  --------  A1V          
M 117015 N/A       23:43:17.20 -45:09:28.1  8.77    3.94     19.66     4.41  --------  A1V          
M 117061 N/A       23:43:54.11 -43:36:02.4  9.44    4.79     11.22    -7.85  --------  A1V          
M 117248 N/A       23:46:27.97 -71:04:27.7  8.30    2.63     27.37   -10.84  --------  A1V          
M 117371 N/A       23:47:54.77 +67:48:24.4  5.05   10.96     14.55    -1.89  --------  A1Vn         
M 117734 N/A       23:52:39.89 -18:33:42.7  6.83   12.09     27.13    -1.74  --------  A1V          
M 117774 N/A       23:53:04.76 +02:05:26.2  6.29    7.06     14.02   -10.90  --------  A1V          
M 118121 N/A       23:57:35.07 -64:17:53.6  5.00   20.53     78.86   -61.10  --------  A1V          
